,Unnamed: 0,original_image,cropped_img_name,taxonomy_cat,color_tonks,color_prob,pattern_tonks,pattern_prob
621,621,fall_outfit_flatlay_00000238.jpg,fall_outfit_flatlay_00000238_0.jpg,dress,grey,0.9573553801,melange,0.9981184006
622,622,fall_outfit_flatlay_00000262.jpg,fall_outfit_flatlay_00000262_2.jpg,dress,navy,0.9999694824,floral,1
623,623,fall_outfit_flatlay_00000359.jpg,fall_outfit_flatlay_00000359_3.jpg,dress,grey,0.999953866,melange,0.9999457598
624,624,fall_outfit_flat_lay_00000151.jpg,fall_outfit_flat_lay_00000151_1.jpg,dress,brown,0.9995301962,geometric,0.9999789
625,625,fall_outfit_flat_lay_00000153.jpg,fall_outfit_flat_lay_00000153_3.jpg,dress,white,0.9973292351,solid,0.9998633862
626,626,fall_outfit_flat_lay_00000231.jpg,fall_outfit_flat_lay_00000231_3.jpg,dress,blue,0.9954968691,melange,0.6712231636
627,627,fall_outfit_flat_lay_00000234.jpg,fall_outfit_flat_lay_00000234_3.jpg,dress,beige,0.9999880791,striped,0.7051916122
628,628,Fashion_Flat_Lay_Photography_00000000.jpg,Fashion_Flat_Lay_Photography_00000000_2.jpg,dress,white,0.9999988079,striped,0.999999404
629,629,Fashion_Flat_Lay_Photography_00000010.jpg,Fashion_Flat_Lay_Photography_00000010_2.jpg,dress,white,0.9999773502,striped,0.9999998808
630,630,Fashion_Flat_Lay_Photography_00000135.jpg,Fashion_Flat_Lay_Photography_00000135_2.jpg,dress,white,0.99992764,lace,1
631,631,Fashion_Flat_Lay_Photography_00000180.jpg,Fashion_Flat_Lay_Photography_00000180_3.jpg,dress,grey,0.9999917746,melange,0.9997722507
632,632,flat_lay_outfits_spring_fashion_00000000.jpg,flat_lay_outfits_spring_fashion_00000000_2.jpg,dress,blue,0.9999983311,geometric,0.8760586977
633,633,flat_lay_outfits_spring_fashion_00000381.jpg,flat_lay_outfits_spring_fashion_00000381_2.jpg,dress,black,0.7954912782,floral,0.9999995232
634,634,flat_lay_outfits_spring_fashion_00000440.jpg,flat_lay_outfits_spring_fashion_00000440_2.jpg,dress,blue,0.9986359477,striped,0.9998212457
635,635,Lays_Flat_Clothing_Outfit_00000045.jpg,Lays_Flat_Clothing_Outfit_00000045_2.jpg,dress,blue,0.9988836646,striped,0.9999696016
636,636,Lays_Flat_Clothing_Outfit_00000050.jpg,Lays_Flat_Clothing_Outfit_00000050_3.jpg,dress,pink,1,melange,0.9999778271
637,637,Lays_Flat_Clothing_Outfit_00000130.jpg,Lays_Flat_Clothing_Outfit_00000130_0.jpg,dress,black,0.9999456406,solid,0.9995098114
638,638,Lays_Flat_Clothing_Outfit_00000132.jpg,Lays_Flat_Clothing_Outfit_00000132_2.jpg,dress,red,0.8798520565,dotted,0.99999547
639,639,Lays_Flat_Clothing_Outfit_00000137.jpg,Lays_Flat_Clothing_Outfit_00000137_2.jpg,dress,blue,1,floral,0.9984126091
640,640,Lays_Flat_Clothing_Outfit_00000221.jpg,Lays_Flat_Clothing_Outfit_00000221_2.jpg,dress,red,0.9995808005,solid,0.9965673685
641,641,Lays_Flat_Clothing_Outfit_00000263.jpg,Lays_Flat_Clothing_Outfit_00000263_3.jpg,dress,grey,0.6459507942,striped,0.99999547
642,642,Lays_Flat_Clothing_Outfit_00000372.jpg,Lays_Flat_Clothing_Outfit_00000372_2.jpg,dress,pink,1,solid,0.9384017587
643,643,Lays_Flat_Clothing_Outfit_00000380.jpg,Lays_Flat_Clothing_Outfit_00000380_2.jpg,dress,green,0.9996453524,camo,0.9691579938
644,644,Lays_Flat_Clothing_Outfit_00000383.jpg,Lays_Flat_Clothing_Outfit_00000383_2.jpg,dress,green,0.9495345354,floral,0.9979385734
645,645,Lemon-dress-flatlay.jpg,Lemon-dress-flatlay_2.jpg,dress,white,0.9999996424,floral,0.9810830951
646,646,style_outfit_flatlays_00000029.jpg,style_outfit_flatlays_00000029_2.jpg,dress,blue,0.9998310804,paisley,0.648834765
647,647,style_outfit_flatlays_00000030.jpg,style_outfit_flatlays_00000030_2.jpg,dress,blue,0.9999984503,plaid,0.920774281
648,648,style_outfit_flatlays_00000035.jpg,style_outfit_flatlays_00000035_2.jpg,dress,red,1,melange,0.8707891703
649,649,style_outfit_flatlays_00000042.jpg,style_outfit_flatlays_00000042_2.jpg,dress,brown,0.9715996981,paisley,0.9999264479
650,650,style_outfit_flatlays_00000047.jpg,style_outfit_flatlays_00000047_3.jpg,dress,beige,0.999856472,solid,0.9998570681
651,651,style_outfit_flatlays_00000073.jpg,style_outfit_flatlays_00000073_2.jpg,dress,grey,0.9999992847,dotted,0.7934584618
652,652,style_outfit_flatlays_00000078.jpg,style_outfit_flatlays_00000078_2.jpg,dress,navy,1,solid,0.9923928976
653,653,style_outfit_flatlays_00000082.jpg,style_outfit_flatlays_00000082_3.jpg,dress,navy,0.999999404,geometric,0.9864081144
654,654,style_outfit_flatlays_00000083.jpg,style_outfit_flatlays_00000083_3.jpg,dress,red,1,lace,0.8394602537
655,655,style_outfit_flatlays_00000134.jpg,style_outfit_flatlays_00000134_2.jpg,dress,blue,0.5816534758,striped,0.9999996424
656,656,style_outfit_flatlays_00000152.jpg,style_outfit_flatlays_00000152_2.jpg,dress,brown,0.6031160355,dotted,1
657,657,style_outfit_flatlays_00000216.jpg,style_outfit_flatlays_00000216_2.jpg,dress,grey,0.9999433756,solid,0.9995732903
658,658,style_outfit_flatlays_00000301.jpg,style_outfit_flatlays_00000301_2.jpg,dress,blue,1,floral,1
659,659,style_outfit_flatlays_00000374.jpg,style_outfit_flatlays_00000374_2.jpg,dress,grey,0.9939054847,dotted,0.5673805475
660,660,Summer_Outfits_Tumblr_flatlays_00000005.jpg,Summer_Outfits_Tumblr_flatlays_00000005_2.jpg,dress,grey,0.9950734973,striped,0.9999898672
661,661,Summer_Outfits_Tumblr_flatlays_00000066.jpg,Summer_Outfits_Tumblr_flatlays_00000066_2.jpg,dress,white,0.999999404,lace,0.9999771118
662,662,Summer_Outfits_Tumblr_flatlays_00000073.jpg,Summer_Outfits_Tumblr_flatlays_00000073_2.jpg,dress,grey,0.9999992847,striped,0.9999974966
663,663,Summer_Outfits_Tumblr_flatlays_00000073.jpg,Summer_Outfits_Tumblr_flatlays_00000073_4.jpg,dress,grey,0.9999998808,striped,0.9999424219
664,664,Summer_Outfits_Tumblr_flatlays_00000271.jpg,Summer_Outfits_Tumblr_flatlays_00000271_2.jpg,dress,blue,0.9213117361,floral,0.9822182059
665,665,Summer_Outfits_Tumblr_flatlays_00000347.jpg,Summer_Outfits_Tumblr_flatlays_00000347_3.jpg,dress,purple,0.9999933243,floral,0.7013867497
666,666,Summer_Outfits_Tumblr_flatlays_00000393.jpg,Summer_Outfits_Tumblr_flatlays_00000393_2.jpg,dress,grey,1,melange,0.9565455317
667,667,Winter_Outfit_Flat_Lay_00000075.jpg,Winter_Outfit_Flat_Lay_00000075_1.jpg,dress,blue,0.9892328978,floral,0.9836787581
668,668,Winter_Outfit_Flat_Lay_00000222.jpg,Winter_Outfit_Flat_Lay_00000222_1.jpg,dress,brown,0.940464437,lace,0.9070863128
669,669,519c9dd73b08ccda9e31406affd3fe4b.jpg,519c9dd73b08ccda9e31406affd3fe4b_3.jpg,outerwear,blue,0.4502286613,melange,0.7130515575
670,670,fall_outfit_flatlay_00000000.jpg,fall_outfit_flatlay_00000000_4.jpg,outerwear,grey,0.9859755635,melange,0.9999927282
671,671,fall_outfit_flatlay_00000001.jpg,fall_outfit_flatlay_00000001_4.jpg,outerwear,brown,0.9999424219,plaid,0.999999404
672,672,fall_outfit_flatlay_00000013.jpg,fall_outfit_flatlay_00000013_4.jpg,outerwear,green,1,camo,0.9780768156
673,673,fall_outfit_flatlay_00000023.jpg,fall_outfit_flatlay_00000023_2.jpg,outerwear,black,0.7927017212,solid,0.9999717474
674,674,fall_outfit_flatlay_00000030.jpg,fall_outfit_flatlay_00000030_2.jpg,outerwear,black,0.9383615851,dotted,0.9999998808
675,675,fall_outfit_flatlay_00000069.jpg,fall_outfit_flatlay_00000069_3.jpg,outerwear,yellow,1,geometric,0.5243710279
676,676,fall_outfit_flatlay_00000073.jpg,fall_outfit_flatlay_00000073_4.jpg,outerwear,green,1,camo,0.999736011
677,677,fall_outfit_flatlay_00000086.jpg,fall_outfit_flatlay_00000086_4.jpg,outerwear,grey,0.9991951585,striped,0.9999998808
678,678,fall_outfit_flatlay_00000119.jpg,fall_outfit_flatlay_00000119_6.jpg,outerwear,brown,1,striped,0.984293282
679,679,fall_outfit_flatlay_00000154.jpg,fall_outfit_flatlay_00000154_4.jpg,outerwear,grey,0.9024276137,melange,0.9991548061
680,680,fall_outfit_flatlay_00000172.jpg,fall_outfit_flatlay_00000172_3.jpg,outerwear,grey,1,striped,0.4319291413
681,681,fall_outfit_flatlay_00000175.jpg,fall_outfit_flatlay_00000175_4.jpg,outerwear,brown,0.6851070523,striped,0.5426555872
682,682,fall_outfit_flatlay_00000180.jpg,fall_outfit_flatlay_00000180_4.jpg,outerwear,grey,0.9866454005,camo,0.9978252649
683,683,fall_outfit_flatlay_00000192.jpg,fall_outfit_flatlay_00000192_3.jpg,outerwear,grey,0.9956925511,melange,0.9998261333
684,684,fall_outfit_flatlay_00000193.jpg,fall_outfit_flatlay_00000193_2.jpg,outerwear,grey,0.9980350137,lace,0.3787458837
685,685,fall_outfit_flatlay_00000207.jpg,fall_outfit_flatlay_00000207_4.jpg,outerwear,grey,0.5157007575,melange,0.9984351993
686,686,fall_outfit_flatlay_00000225.jpg,fall_outfit_flatlay_00000225_3.jpg,outerwear,grey,0.9974592328,melange,0.9987884164
687,687,fall_outfit_flatlay_00000232.jpg,fall_outfit_flatlay_00000232_3.jpg,outerwear,green,0.9998991489,melange,0.5960664749
688,688,fall_outfit_flatlay_00000247.jpg,fall_outfit_flatlay_00000247_4.jpg,outerwear,navy,0.8345724344,melange,0.5812858939
689,689,fall_outfit_flatlay_00000249.jpg,fall_outfit_flatlay_00000249_4.jpg,outerwear,white,0.9979286194,lace,0.9995946288
690,690,fall_outfit_flatlay_00000251.jpg,fall_outfit_flatlay_00000251_3.jpg,outerwear,grey,1,geometric,0.5674139261
691,691,fall_outfit_flatlay_00000292.jpg,fall_outfit_flatlay_00000292_3.jpg,outerwear,grey,0.9999878407,camo,0.5572757125
692,692,fall_outfit_flatlay_00000298.jpg,fall_outfit_flatlay_00000298_4.jpg,outerwear,navy,1,melange,0.9999783039
693,693,fall_outfit_flatlay_00000379.jpg,fall_outfit_flatlay_00000379_3.jpg,outerwear,grey,0.9999955893,plaid,0.9695883393
694,694,fall_outfit_flatlay_00000388.jpg,fall_outfit_flatlay_00000388_3.jpg,outerwear,grey,0.9873680472,plaid,0.4147304595
695,695,fall_outfit_flatlay_00000412.jpg,fall_outfit_flatlay_00000412_4.jpg,outerwear,grey,0.9999998808,melange,0.9992825389
696,696,fall_outfit_flatlay_00000417.jpg,fall_outfit_flatlay_00000417_3.jpg,outerwear,beige,0.832272172,striped,0.7398346663
697,697,fall_outfit_flat_lay_00000004.jpg,fall_outfit_flat_lay_00000004_4.jpg,outerwear,grey,0.9938282371,striped,0.9999966621
698,698,fall_outfit_flat_lay_00000005.jpg,fall_outfit_flat_lay_00000005_3.jpg,outerwear,grey,0.6438751221,plaid,0.9084417224
699,699,fall_outfit_flat_lay_00000006.jpg,fall_outfit_flat_lay_00000006_3.jpg,outerwear,grey,0.9993885756,geometric,0.6715794802
700,700,fall_outfit_flat_lay_00000012.jpg,fall_outfit_flat_lay_00000012_4.jpg,outerwear,grey,0.9999958277,melange,0.7098168731
701,701,fall_outfit_flat_lay_00000028.jpg,fall_outfit_flat_lay_00000028_3.jpg,outerwear,green,1,plaid,0.9980668426
702,702,fall_outfit_flat_lay_00000035.jpg,fall_outfit_flat_lay_00000035_4.jpg,outerwear,green,0.9969813228,melange,0.9988162518
703,703,fall_outfit_flat_lay_00000039.jpg,fall_outfit_flat_lay_00000039_3.jpg,outerwear,green,1,striped,0.9002442956
704,704,fall_outfit_flat_lay_00000060.jpg,fall_outfit_flat_lay_00000060_3.jpg,outerwear,green,1,dotted,0.9968503118
705,705,fall_outfit_flat_lay_00000100.jpg,fall_outfit_flat_lay_00000100_4.jpg,outerwear,navy,0.8569049239,melange,0.9978936315
706,706,fall_outfit_flat_lay_00000106.jpg,fall_outfit_flat_lay_00000106_3.jpg,outerwear,beige,0.9999934435,geometric,0.9111291766
707,707,fall_outfit_flat_lay_00000129.jpg,fall_outfit_flat_lay_00000129_4.jpg,outerwear,navy,1,melange,0.9988063574
708,708,fall_outfit_flat_lay_00000145.jpg,fall_outfit_flat_lay_00000145_0.jpg,outerwear,black,0.6324102879,melange,0.9999361038
709,709,fall_outfit_flat_lay_00000151.jpg,fall_outfit_flat_lay_00000151_0.jpg,outerwear,purple,0.9594938159,geometric,0.8737782836
710,710,fall_outfit_flat_lay_00000156.jpg,fall_outfit_flat_lay_00000156_4.jpg,outerwear,purple,0.9858676791,geometric,0.373627007
711,711,fall_outfit_flat_lay_00000190.jpg,fall_outfit_flat_lay_00000190_3.jpg,outerwear,navy,0.9999693632,melange,0.9998019338
712,712,fall_outfit_flat_lay_00000195.jpg,fall_outfit_flat_lay_00000195_1.jpg,outerwear,brown,0.5033360124,dotted,0.9995760322
713,713,fall_outfit_flat_lay_00000215.jpg,fall_outfit_flat_lay_00000215_3.jpg,outerwear,brown,0.9998629093,melange,0.9995093346
714,714,fall_outfit_flat_lay_00000224.jpg,fall_outfit_flat_lay_00000224_4.jpg,outerwear,blue,0.9345769882,geometric,0.8073842525
715,715,fall_outfit_flat_lay_00000231.jpg,fall_outfit_flat_lay_00000231_2.jpg,outerwear,blue,0.9999992847,striped,0.9599166512
716,716,fall_outfit_flat_lay_00000268.jpg,fall_outfit_flat_lay_00000268_2.jpg,outerwear,navy,1,melange,0.996209383
717,717,fall_outfit_flat_lay_00000273.jpg,fall_outfit_flat_lay_00000273_3.jpg,outerwear,grey,0.9999991655,melange,0.9986389279
718,718,fall_outfit_flat_lay_00000317.jpg,fall_outfit_flat_lay_00000317_0.jpg,outerwear,beige,0.9673950076,plaid,0.9751628041
719,719,fall_outfit_flat_lay_00000346.jpg,fall_outfit_flat_lay_00000346_3.jpg,outerwear,brown,0.9999928474,solid,0.9574261308
720,720,fall_outfit_flat_lay_00000504.jpg,fall_outfit_flat_lay_00000504_4.jpg,outerwear,grey,0.892916441,melange,0.9797277451
721,721,Fashion_Flat_Lay_Photography_00000018.jpg,Fashion_Flat_Lay_Photography_00000018_3.jpg,outerwear,blue,0.7768042684,geometric,0.93463552
722,722,Fashion_Flat_Lay_Photography_00000082.jpg,Fashion_Flat_Lay_Photography_00000082_1.jpg,outerwear,grey,0.9999998808,melange,0.9994239807
723,723,Fashion_Flat_Lay_Photography_00000216.jpg,Fashion_Flat_Lay_Photography_00000216_2.jpg,outerwear,blue,0.9999980927,melange,0.9991528988
724,724,Fashion_Flat_Lay_Photography_00000220.jpg,Fashion_Flat_Lay_Photography_00000220_1.jpg,outerwear,white,0.9752044082,geometric,0.7560116053
725,725,Fashion_Flat_Lay_Photography_00000278.jpg,Fashion_Flat_Lay_Photography_00000278_1.jpg,outerwear,black,1,solid,0.9860528708
726,726,Fashion_Flat_Lay_Photography_00000522.jpg,Fashion_Flat_Lay_Photography_00000522_4.jpg,outerwear,black,0.9999326468,striped,0.5249860883
727,727,flat_lay_outfits_spring_fashion_00000104.jpg,flat_lay_outfits_spring_fashion_00000104_4.jpg,outerwear,blue,0.9999978542,geometric,0.8092206717
728,728,flat_lay_outfits_spring_fashion_00000152.jpg,flat_lay_outfits_spring_fashion_00000152_2.jpg,outerwear,green,1,melange,0.9983332753
729,729,flat_lay_outfits_spring_fashion_00000163.jpg,flat_lay_outfits_spring_fashion_00000163_3.jpg,outerwear,brown,0.9918450713,plaid,0.999992013
730,730,flat_lay_outfits_spring_fashion_00000198.jpg,flat_lay_outfits_spring_fashion_00000198_3.jpg,outerwear,blue,1,striped,0.550683856
731,731,flat_lay_outfits_spring_fashion_00000212.jpg,flat_lay_outfits_spring_fashion_00000212_3.jpg,outerwear,blue,0.8896607161,striped,0.9998670816
732,732,flat_lay_outfits_spring_fashion_00000258.jpg,flat_lay_outfits_spring_fashion_00000258_3.jpg,outerwear,yellow,0.9997374415,geometric,0.8758006692
733,733,flat_lay_outfits_spring_fashion_00000385.jpg,flat_lay_outfits_spring_fashion_00000385_3.jpg,outerwear,grey,0.9999966621,melange,0.9999502897
734,734,IMG_6777.jpg,IMG_6777_3.jpg,outerwear,navy,1,melange,0.9991432428
735,735,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290.jpg,L2ltYWdlcy9saWZlc3R5bGUvREwtNjY0OV9WMS5qcGc=_H_SH448_MW290_3.jpg,outerwear,green,0.6506535411,melange,0.9949077964
736,736,Lays_Flat_Clothing_Outfit_00000022.jpg,Lays_Flat_Clothing_Outfit_00000022_2.jpg,outerwear,grey,0.9997013211,geometric,0.8667858839
737,737,Lays_Flat_Clothing_Outfit_00000092.jpg,Lays_Flat_Clothing_Outfit_00000092_4.jpg,outerwear,blue,0.9999928474,cheetah,0.9864017367
738,738,Lays_Flat_Clothing_Outfit_00000124.jpg,Lays_Flat_Clothing_Outfit_00000124_3.jpg,outerwear,grey,1,gingham,0.9279382229
739,739,Lays_Flat_Clothing_Outfit_00000134.jpg,Lays_Flat_Clothing_Outfit_00000134_4.jpg,outerwear,navy,0.9996341467,melange,0.9936643839
740,740,Lays_Flat_Clothing_Outfit_00000170.jpg,Lays_Flat_Clothing_Outfit_00000170_1.jpg,outerwear,grey,0.9637166262,camo,0.8309969306
741,741,Lays_Flat_Clothing_Outfit_00000176.jpg,Lays_Flat_Clothing_Outfit_00000176_4.jpg,outerwear,beige,0.9999032021,dotted,0.8017886877
742,742,Lays_Flat_Clothing_Outfit_00000189.jpg,Lays_Flat_Clothing_Outfit_00000189_3.jpg,outerwear,black,1,geometric,0.5438312888
743,743,Lays_Flat_Clothing_Outfit_00000213.jpg,Lays_Flat_Clothing_Outfit_00000213_3.jpg,outerwear,purple,1,solid,0.4958131909
744,744,Lays_Flat_Clothing_Outfit_00000229.jpg,Lays_Flat_Clothing_Outfit_00000229_4.jpg,outerwear,grey,0.9961209893,striped,0.9999979734
745,745,Lays_Flat_Clothing_Outfit_00000240.jpg,Lays_Flat_Clothing_Outfit_00000240_3.jpg,outerwear,grey,1,melange,0.9998444319
746,746,Lays_Flat_Clothing_Outfit_00000245.jpg,Lays_Flat_Clothing_Outfit_00000245_2.jpg,outerwear,orange,0.796666801,plaid,0.9983661771
747,747,Lays_Flat_Clothing_Outfit_00000247.jpg,Lays_Flat_Clothing_Outfit_00000247_4.jpg,outerwear,green,0.9989619255,melange,0.9956972599
748,748,Lays_Flat_Clothing_Outfit_00000307.jpg,Lays_Flat_Clothing_Outfit_00000307_3.jpg,outerwear,blue,0.9999935627,gingham,0.7855644822
749,749,Lays_Flat_Clothing_Outfit_00000339.jpg,Lays_Flat_Clothing_Outfit_00000339_3.jpg,outerwear,navy,0.990860939,plaid,0.9976958632
750,750,Lays_Flat_Clothing_Outfit_00000437.jpg,Lays_Flat_Clothing_Outfit_00000437_2.jpg,outerwear,navy,0.8952153325,solid,0.8169667721
751,751,Lays_Flat_Clothing_Outfit_00000491.jpg,Lays_Flat_Clothing_Outfit_00000491_2.jpg,outerwear,red,0.9453418255,plaid,0.9363417625
752,752,stock-photo-black-and-white-warm-clothing-fashion-clothing-accessories-lather-style-flat-lay-items-lay-flat-265b6817-2049-44e3-bbc6-ab634af1e366.jpg,stock-photo-black-and-white-warm-clothing-fashion-clothing-accessories-lather-style-flat-lay-items-lay-flat-265b6817-2049-44e3-bbc6-ab634af1e366_4.jpg,outerwear,grey,0.9999912977,melange,0.9457134604
753,753,style_outfit_flatlays_00000010.jpg,style_outfit_flatlays_00000010_4.jpg,outerwear,black,1,dotted,0.9999482632
754,754,style_outfit_flatlays_00000011.jpg,style_outfit_flatlays_00000011_2.jpg,outerwear,grey,1,melange,0.9988975525
755,755,style_outfit_flatlays_00000063.jpg,style_outfit_flatlays_00000063_3.jpg,outerwear,beige,0.9733943939,solid,0.9969297051
756,756,style_outfit_flatlays_00000065.jpg,style_outfit_flatlays_00000065_2.jpg,outerwear,grey,0.9999998808,dotted,0.8504723907
757,757,style_outfit_flatlays_00000070.jpg,style_outfit_flatlays_00000070_4.jpg,outerwear,brown,0.9999991655,plaid,0.7480895519
758,758,style_outfit_flatlays_00000082.jpg,style_outfit_flatlays_00000082_2.jpg,outerwear,navy,1,plaid,0.8471724987
759,759,style_outfit_flatlays_00000083.jpg,style_outfit_flatlays_00000083_2.jpg,outerwear,blue,0.9880307317,melange,0.6247635484
760,760,style_outfit_flatlays_00000084.jpg,style_outfit_flatlays_00000084_3.jpg,outerwear,grey,1,melange,0.9981174469
761,761,style_outfit_flatlays_00000087.jpg,style_outfit_flatlays_00000087_3.jpg,outerwear,grey,0.9999806881,striped,0.9088801742
762,762,style_outfit_flatlays_00000096.jpg,style_outfit_flatlays_00000096_3.jpg,outerwear,black,0.9999978542,striped,0.999841094
763,763,style_outfit_flatlays_00000101.jpg,style_outfit_flatlays_00000101_2.jpg,outerwear,navy,0.9998686314,melange,0.9998668432
764,764,style_outfit_flatlays_00000130.jpg,style_outfit_flatlays_00000130_1.jpg,outerwear,grey,0.9999998808,melange,0.9954023361
765,765,style_outfit_flatlays_00000136.jpg,style_outfit_flatlays_00000136_2.jpg,outerwear,black,1,plaid,0.9999152422
766,766,style_outfit_flatlays_00000150.jpg,style_outfit_flatlays_00000150_3.jpg,outerwear,brown,1,plaid,0.9978253841
767,767,style_outfit_flatlays_00000154.jpg,style_outfit_flatlays_00000154_4.jpg,outerwear,brown,1,geometric,0.9962633252
768,768,style_outfit_flatlays_00000155.jpg,style_outfit_flatlays_00000155_2.jpg,outerwear,yellow,1,gingham,0.9937065244
769,769,style_outfit_flatlays_00000159.jpg,style_outfit_flatlays_00000159_3.jpg,outerwear,purple,0.9963880777,melange,0.9770128727
770,770,style_outfit_flatlays_00000170.jpg,style_outfit_flatlays_00000170_3.jpg,outerwear,green,0.9728366733,camo,0.9990574718
771,771,style_outfit_flatlays_00000171.jpg,style_outfit_flatlays_00000171_4.jpg,outerwear,grey,0.9998218417,geometric,0.9501934648
772,772,style_outfit_flatlays_00000172.jpg,style_outfit_flatlays_00000172_2.jpg,outerwear,white,0.9998768568,lace,0.9999997616
773,773,style_outfit_flatlays_00000175.jpg,style_outfit_flatlays_00000175_2.jpg,outerwear,navy,0.999925971,melange,0.9953637123
774,774,style_outfit_flatlays_00000184.jpg,style_outfit_flatlays_00000184_3.jpg,outerwear,blue,1,melange,0.6892555356
775,775,style_outfit_flatlays_00000203.jpg,style_outfit_flatlays_00000203_2.jpg,outerwear,grey,0.9282780886,dotted,1
776,776,style_outfit_flatlays_00000217.jpg,style_outfit_flatlays_00000217_7.jpg,outerwear,black,1,solid,0.9999315739
777,777,style_outfit_flatlays_00000228.jpg,style_outfit_flatlays_00000228_2.jpg,outerwear,grey,1,plaid,0.9999591112
778,778,style_outfit_flatlays_00000237.jpg,style_outfit_flatlays_00000237_3.jpg,outerwear,white,0.997469306,dotted,0.9986032844
779,779,style_outfit_flatlays_00000263.jpg,style_outfit_flatlays_00000263_3.jpg,outerwear,beige,0.9999250174,lace,1
780,780,style_outfit_flatlays_00000265.jpg,style_outfit_flatlays_00000265_4.jpg,outerwear,purple,0.9992026687,plaid,0.9999941587
781,781,style_outfit_flatlays_00000274.jpg,style_outfit_flatlays_00000274_2.jpg,outerwear,grey,1,plaid,0.9670443535
782,782,style_outfit_flatlays_00000279.jpg,style_outfit_flatlays_00000279_5.jpg,outerwear,brown,0.9922507405,melange,0.7978631854
783,783,style_outfit_flatlays_00000288.jpg,style_outfit_flatlays_00000288_5.jpg,outerwear,brown,0.99999547,solid,0.9999595881
784,784,style_outfit_flatlays_00000294.jpg,style_outfit_flatlays_00000294_3.jpg,outerwear,grey,0.9999758005,gingham,0.581066072
785,785,style_outfit_flatlays_00000301.jpg,style_outfit_flatlays_00000301_3.jpg,outerwear,grey,0.9993492961,floral,0.9107217789
786,786,style_outfit_flatlays_00000336.jpg,style_outfit_flatlays_00000336_4.jpg,outerwear,grey,0.9767869115,gingham,0.9606546164
787,787,style_outfit_flatlays_00000347.jpg,style_outfit_flatlays_00000347_3.jpg,outerwear,blue,0.988668263,striped,0.8127365112
788,788,style_outfit_flatlays_00000353.jpg,style_outfit_flatlays_00000353_3.jpg,outerwear,grey,0.9999951124,plaid,0.9999521971
789,789,style_outfit_flatlays_00000357.jpg,style_outfit_flatlays_00000357_2.jpg,outerwear,black,1,striped,0.8631068468
